UserId,MovieId,Pred_rating
1,1172,3.09265873015873
1,1405,2.8271825396825396
1,2193,2.8697916666666665
1,2968,3.059232026143791
2,52,3.658787317881241
2,144,3.421262344050251
2,248,3.43577681232151
2,314,3.912040004659298
2,319,3.8105652451674845
2,370,3.3217116519523726
2,371,3.4632435787578246
2,372,3.5100355493113757
2,382,3.6376003203663863
2,405,3.0685513543517438
2,485,3.286619733991316
2,537,3.4381833719156996
2,550,3.6330211179053764
2,616,3.5867311795240524
2,661,3.5690660397976597
2,720,3.7087237316322184
3,377,3.6270148989099984
3,592,3.606559000249027
3,595,3.565747374153419
3,736,3.456900066206556
3,1197,3.8167116548551903
3,1721,3.575243120966271
3,2716,3.6641494930957985
3,5349,3.5463439374806525
3,8636,3.529081323333311
3,44191,3.820871765583581
3,84236,3.5625
4,185,3.8249903764583197
4,356,4.377029279579291
4,357,4.1754842406484824
4,364,4.22486565961777
4,410,4.041995642425487
4,435,3.647832350826108
4,440,4.175302898797774
4,442,3.81596570649982
4,588,4.208658050906518
4,589,4.357633895395332
4,594,4.277311466848861
4,596,4.257186530554721
4,610,4.025093070603461
4,616,4.193526989222802
4,919,4.401020241134577
4,1022,4.195657479948311
4,1028,4.330758040033983
4,1032,4.2031676644980065
4,1033,4.107836572034155
4,1282,4.33608684120334
4,1334,3.8388074473090237
4,1372,3.9417568499685762
4,1580,4.152609709146484
4,1858,3.7043072137070077
4,1967,4.246331488361113
4,2033,4.015947608494031
4,2078,4.237468768590901
4,2081,4.191528068080601
4,2085,4.106151795124437
4,2087,4.2965282618250225
4,2094,3.8856533405281803
4,2096,4.345109819059117
4,2102,4.38946556042325
4,2124,4.0599522141248565
4,2141,4.056760400152136
4,2454,4.090119238092458
4,3034,4.278562893151689
4,3108,4.220763594149375
4,3255,4.163344714665011
4,3263,4.140354903362428
4,4006,4.311188082089947
5,3,3.821992918492271
5,39,3.865472742904269
5,104,3.80170209383862
5,788,3.861751275193993
5,1247,3.880264637742786
5,1485,3.8196695025916156
5,1544,3.8272440617097963
5,1777,3.780171585548837
5,1997,3.773278072378696
5,2770,3.771957730408868
5,4018,3.7761259792884134
5,4025,3.8274235071411287
5,4447,3.739877931500178
5,4718,3.7876000814929363
5,5266,3.738352358129707
5,5995,3.823376416679807
5,6373,3.7678271117486837
5,8376,3.7089598121614227
5,30749,3.844051663232468
5,33679,3.720351552151097
6,173,2.86596497577474
6,1687,3.105050068707694
6,2019,3.868876898127893
6,2072,2.9700499109518614
6,2528,3.357335868796334
6,2723,3.275506768877114
6,3300,3.135665105501073
6,4641,3.585102647685148
6,4975,3.1668533823540375
7,260,3.8688323949447168
7,316,3.423636692764921
7,377,3.398022122994969
7,380,3.4787030713812386
7,480,3.5156803445226377
7,589,3.694493224075469
7,1036,3.587326242113113
7,1129,3.3628627508813436
7,1198,3.8061978244831534
7,1240,3.620395937200239
7,1275,3.5202689625729184
7,1371,3.3720322761754167
7,1372,3.2828509310230807
7,1373,2.9981167429027997
7,1374,3.575451452377709
7,1375,3.4036278170982093
7,1376,3.4558520588029653
7,1408,3.5211503297923703
8,32,4.064533305589309
8,110,3.9847597070632785
8,1219,4.151117971118617
8,1225,4.07811101059152
8,1258,4.037448646572927
8,1358,3.9877055879455305
8,1704,4.046573750701987
8,1961,3.995177366248239
8,2028,3.9525438341309567
8,2329,4.014048778378372
8,2791,3.870552234591196
8,2804,3.9850075575968376
8,2918,4.0149410644105
8,3996,3.9637398307835134
8,5650,3.7989323313170456
8,8873,4.000901524425826
8,8874,3.938889474465517
8,33166,4.0566849568338865
8,40583,3.811474040435759
8,40819,3.958991857202183
8,42007,3.861349848331648
8,43556,3.8526289180990902
8,43871,3.3367339352375236
8,44004,3.616475296809515
9,1177,3.932492822783394
9,1721,3.771641728112624
9,2125,4.073819221513273
9,2140,3.617411866558337
9,2391,4.1060304175691025
9,2427,3.8625858886049134
9,2490,3.803361151218001
9,2539,3.730584897738467
9,2857,3.6859171064914933
10,592,3.6946079430175276
10,1101,3.74086810585669
10,1127,3.7487979958653037
10,1210,4.0516034390363735
10,1220,3.895510400016043
10,1240,3.8739485144922288
10,1291,3.937235546407617
10,2406,3.7336584156487875
10,2410,3.6368634583560544
10,3019,4.008300774539065
11,50,4.3455615942028984
11,778,4.2053139100834604
11,923,4.32
11,1027,3.816145241379294
11,1408,3.7276796025037
11,2762,4.000209343257445
11,5669,4.212670227524694
11,26614,4.101819178628389
12,253,3.0137658401762435
12,673,2.793230755861658
12,736,2.9965684690482557
12,737,2.9514330229020476
12,1032,2.828647081234755
12,2460,3.276773761713521
12,2668,3.1409710011265366
12,3146,3.060351247381246
12,3176,3.0379329128344024
12,3324,3.1041666666666665
12,3770,3.1091053344743975
12,3773,3.2708333333333335
12,3780,2.854166666666667
13,47,3.9144694880172484
13,296,4.000239706074304
13,527,4.185019693432499
13,587,3.7123370262048225
13,919,3.95648970508
13,1265,3.814625546675849
13,2571,3.9332167288044433
13,4886,3.9111806817919472
13,4993,4.003802762813889
13,58559,4.050622596388404
13,64614,3.84738644719055
14,2394,2.8317307692307687
14,2724,2.936309523809524
14,3114,3.1983024691358026
14,3157,2.901824618736384
15,371,2.8334602458087503
15,372,2.722650551976328
15,429,2.533765919284984
15,520,2.6476425913278083
15,913,3.3307148860025846
15,1100,2.419226876599586
15,1183,2.882314900055173
15,1283,3.232663194373342
15,1289,3.3388829625174234
15,1385,2.805455092737004
15,1502,2.120033986136145
15,1689,2.4858006663477363
15,1752,2.5738874423742586
15,1754,2.967629417702372
15,1792,2.7686483366903465
15,1816,2.7464350578228722
15,1836,2.604594762448244
15,1862,2.254763932577586
15,1895,2.6937101340208587
15,2025,2.8487360407607905
15,2269,2.5895260074113864
15,2282,2.924824933006798
15,2334,2.8042119004569734
15,2387,2.737394770167418
15,2406,2.926834543668677
15,2413,2.6500625686049766
15,2539,2.8118158682162226
15,2568,2.159099350572212
15,2717,2.575446399723209
15,2718,2.892966440742761
15,2976,3.0054355946727793
15,3146,2.4581082043211717
15,3285,2.7264155381841433
15,3316,2.2442063984449976
15,3476,3.1292472586731526
15,3484,2.4672326913131855
15,3552,2.8952888036451254
15,3577,2.749511107634543
15,3707,2.3192572089142818
15,3728,2.9422838263721385
15,3755,2.7146988840697674
15,3968,2.3892029261302996
15,4007,3.0869556614499594
15,4019,3.0116728558401338
15,4388,2.2422968620161217
15,4642,3.3248214268715675
15,4823,2.7092192720379185
15,4914,3.201242632941198
15,4958,2.5242843580688765
15,4992,2.5152993095169487
15,5000,2.749511107634543
15,5110,2.8618235719321126
15,5171,2.2821065446985873
15,5291,3.141452753896451
15,5296,2.7459825259993615
15,5299,2.874521783454097
15,5308,2.716198571508418
15,5346,3.0923327886524854
15,5364,3.065927697108782
15,5620,2.6665005656342595
15,5816,2.8979026649409994
15,5959,3.100242426615706
15,6037,2.7282153920159007
15,6059,2.66688841907202
15,6155,2.8505591256258143
15,6157,2.3310053737077467
15,6188,2.8637029669021046
15,6283,3.0600050976445496
15,6287,2.2974669074211738
15,6433,3.5214503982702463
15,6586,2.6120978955329317
15,6754,2.812134630434972
15,6773,3.000489211398212
15,6879,2.9711691080381484
15,6885,2.7434606949474354
15,6944,2.8215635767617453
15,7010,3.225275874393201
15,7034,2.979879754453494
15,7173,2.315588800218954
15,7325,2.5164966890620444
15,7346,2.8386209267302283
15,7444,2.4375071867444604
15,7445,3.0047073823506705
15,7451,2.8350897618439
15,8264,3.595751898765931
15,8464,2.9961325164622554
15,8531,2.6986226555839727
15,8781,2.9590625304918405
15,8917,3.0285250618530575
15,26587,3.334817259199437
15,30812,3.0919058112630005
15,30825,2.7891061974570435
15,34150,2.3420463930883573
15,36529,3.069394439430668
15,37386,2.2872522020446375
15,37741,3.093307900573786
15,40583,2.9415934671742736
15,40815,2.9867793976839625
15,44004,2.801670139782435
15,44555,3.1279404188310536
15,44788,3.194065847665466
15,45447,2.7938047994795476
15,45517,2.7207582318143535
15,45672,2.424226961170367
15,45720,2.733674979201369
15,45722,2.72743810275404
15,45728,2.967937765075081
15,46970,2.6150577527199834
15,47999,3.1699163309610947
15,48043,2.9497661399907362
15,49286,2.8188284576140927
15,50851,3.297733686856724
15,52604,3.2817381205354943
15,53322,2.803288740292839
15,53464,2.065469956022672
15,54001,2.931929712351387
15,54272,2.7640583676945742
15,55247,3.0306890600685112
15,55442,3.2198327921764966
15,55830,2.6499815844653742
15,56174,2.764270952585675
15,56563,2.9458906546489567
15,56775,2.922044630317283
15,56782,3.307496620005388
15,57368,2.8310483281950187
15,59126,3.1000603948478496
15,60074,2.6258311781752433
15,62434,2.8124641008937448
15,64839,3.356216238801218
15,64957,2.9244484872873358
15,65802,1.853635894156994
15,66203,3.057069825986699
15,66596,2.726597850678733
15,67087,3.2897860287964544
15,68324,2.7699189363727
15,69436,2.672458215213797
15,69524,2.7493020617475086
15,70862,2.948917231245875
15,71264,3.040406348737468
15,71282,3.069792412318635
15,71462,3.2882107863062577
15,71535,2.9209175060554324
15,71838,2.9060925197914567
15,76077,2.7135439521849705
15,78209,2.5711119474746544
15,78574,2.8100366789909588
15,79185,2.4296755543964195
15,79242,2.84828316257005
15,80126,2.838229499541294
15,80862,2.950980680181154
15,81834,3.0847012609250015
15,82854,2.294328173287883
15,83827,2.9458906546489567
15,84374,2.630903291647267
15,86833,2.817169593884362
15,86882,3.137104437566795
15,86898,2.7699189363727
15,86911,2.4628392881491865
15,87222,3.0139233865160766
15,87485,2.291731963130154
15,87869,2.71650515521822
15,87930,2.9458906546489567
15,88125,3.201447718575685
15,89470,3.025646820564416
15,90870,2.7486266302132862
15,92420,3.04144751541678
15,93721,3.2092504335975014
15,95199,2.7282153920159007
15,96737,2.926780251024371
15,97913,2.8589775060233924
15,97938,3.0075952781127806
15,98122,3.4297924029868043
15,98154,3.017630984455332
15,98809,2.988932521426925
15,99007,3.0375697908453696
15,99112,2.6665150349139806
15,99114,3.099828054296506
15,100083,2.6900284963382948
15,100383,3.1485055594049394
15,100581,2.9458906546489567
15,101112,2.5779335915507646
15,101362,3.1033242492801314
15,101864,2.667591927624406
15,102123,2.829418752921466
15,102125,2.8815928909402553
15,102880,1.8948478238568454
15,102903,2.5082695263608756
15,103249,2.6634125800910278
15,103253,2.715784761504833
15,103372,2.6986226555839727
15,103810,2.9678271355436623
15,104211,2.7168137751051837
15,104241,2.8061584034543126
15,104272,2.9458906546489567
15,105504,3.1765440404052403
15,106072,2.8182714000079554
15,106782,3.223850540422256
15,106916,3.0389068435177573
15,106920,3.158812125897118
15,107348,2.454556871614054
15,107406,3.2065821649943023
15,107910,2.9458906546489567
15,108188,2.6217919755836787
15,108190,2.6657820278254265
15,108689,2.646438953488372
15,108729,2.9367486170445836
15,108932,3.2100168441023804
15,108945,2.3877661724838055
15,109187,2.2766039419886344
15,109374,3.1699045467148
15,109487,3.1377523247203007
15,109673,2.6291613246272822
15,109687,2.9458906546489567
15,109848,3.0712811358059637
15,110102,3.1686072809953894
15,110127,2.5382250003887665
15,110553,2.716768396463977
15,110730,2.3756710960337935
15,110771,2.6917388417631205
15,111228,2.9458906546489567
15,111360,2.224745716656199
15,111362,3.0569843839005735
15,111364,2.825812977604185
15,111443,2.6640544148430845
15,111622,2.8215455032561265
15,111759,3.082605962118266
